frame_index,path_id,path_local_index,x_mm,y_mm,z_mm,look_x_mm,look_y_mm,look_z_mm,edge_id,edge_t,radius_mm,estimated_clearance_mm
558,entry_to_calyx_lower_04,3,-3.424996818979842,0.27161803222138003,-94.46226862583391,-3.240499937710978,0.36215737629517336,-92.19301812243299,edge_ureter_00,0.375,2.616997703535228,1.1169977035352279
559,entry_to_calyx_lower_04,4,-3.240499937710978,0.36215737629517336,-92.19301812243299,-3.0560030564421146,0.4526967203689667,-89.92376761903208,edge_ureter_00,0.5,2.6127604256163064,1.1127604256163064
560,entry_to_calyx_lower_04,5,-3.0560030564421146,0.4526967203689667,-89.92376761903208,-2.8715061751732502,0.5432360644427601,-87.65451711563117,edge_ureter_00,0.625,2.608523147697385,1.108523147697385
561,entry_to_calyx_lower_04,6,-2.8715061751732502,0.5432360644427601,-87.65451711563117,-2.687009293904387,0.6337754085165533,-85.38526661223025,edge_ureter_00,0.75,2.6042858697784634,1.1042858697784634
562,entry_to_calyx_lower_04,7,-2.687009293904387,0.6337754085165533,-85.38526661223025,-2.5783847025389526,1.0948666462917689,-80.84676560542842,edge_ureter_00,0.875,2.6000485918595415,1.1000485918595415
563,entry_to_calyx_lower_04,8,-2.5783847025389526,1.0948666462917689,-80.84676560542842,-2.654256992442382,1.4654185399931912,-78.57751510202749,edge_ureter_01,0.125,2.5847145855578013,1.0847145855578013
564,entry_to_calyx_lower_04,9,-2.654256992442382,1.4654185399931912,-78.57751510202749,-2.730129282345812,1.8359704336946132,-76.30826459862658,edge_ureter_01,0.25,2.573617857174982,1.0736178571749821
565,entry_to_calyx_lower_04,10,-2.730129282345812,1.8359704336946132,-76.30826459862658,-2.806001572249241,2.2065223273960357,-74.03901409522567,edge_ureter_01,0.375,2.562521128792163,1.062521128792163
566,entry_to_calyx_lower_04,11,-2.806001572249241,2.2065223273960357,-74.03901409522567,-2.8818738621526707,2.5770742210974578,-71.76976359182474,edge_ureter_01,0.5,2.551424400409344,1.0514244004093438
567,entry_to_calyx_lower_04,12,-2.8818738621526707,2.5770742210974578,-71.76976359182474,-2.957746152056101,2.94762611479888,-69.50051308842383,edge_ureter_01,0.625,2.5403276720265247,1.0403276720265247
568,entry_to_calyx_lower_04,13,-2.957746152056101,2.94762611479888,-69.50051308842383,-3.03361844195953,3.318178008500302,-67.2312625850229,edge_ureter_01,0.75,2.529230943643706,1.029230943643706
569,entry_to_calyx_lower_04,14,-3.03361844195953,3.318178008500302,-67.2312625850229,-3.4022086677842514,3.625495521757307,-62.692761578221074,edge_ureter_01,0.875,2.5181342152608863,1.0181342152608863
570,entry_to_calyx_lower_04,15,-3.4022086677842514,3.625495521757307,-62.692761578221074,-3.694926603705543,3.5622611413128893,-60.42351107482016,edge_ureter_02,0.125,2.5031637251948764,1.0031637251948764
571,entry_to_calyx_lower_04,16,-3.694926603705543,3.5622611413128893,-60.42351107482016,-3.9876445396268347,3.4990267608684724,-58.15426057141924,edge_ureter_02,0.25,2.4992899635116856,0.9992899635116856
572,entry_to_calyx_lower_04,17,-3.9876445396268347,3.4990267608684724,-58.15426057141924,-4.280362475548126,3.435792380424055,-55.88501006801833,edge_ureter_02,0.375,2.495416201828495,0.9954162018284949
573,entry_to_calyx_lower_04,18,-4.280362475548126,3.435792380424055,-55.88501006801833,-4.573080411469418,3.3725579999796373,-53.61575956461741,edge_ureter_02,0.5,2.4915424401453037,0.9915424401453037
574,entry_to_calyx_lower_04,19,-4.573080411469418,3.3725579999796373,-53.61575956461741,-4.86579834739071,3.3093236195352205,-51.346509061216494,edge_ureter_02,0.625,2.4876686784621125,0.9876686784621125
575,entry_to_calyx_lower_04,20,-4.86579834739071,3.3093236195352205,-51.346509061216494,-5.158516283312002,3.2460892390908027,-49.07725855781558,edge_ureter_02,0.75,2.4837949167789217,0.9837949167789217
576,entry_to_calyx_lower_04,21,-5.158516283312002,3.2460892390908027,-49.07725855781558,-5.505536541578858,3.060470773900571,-44.53875755101375,edge_ureter_02,0.875,2.479921155095731,0.979921155095731
577,entry_to_calyx_lower_04,22,-5.505536541578858,3.060470773900571,-44.53875755101375,-5.5598388639244245,2.9380866891547575,-42.26950704761283,edge_ureter_03,0.125,2.4902292778257644,0.9902292778257644
578,entry_to_calyx_lower_04,23,-5.5598388639244245,2.9380866891547575,-42.26950704761283,-5.61414118626999,2.8157026044089433,-40.000256544211915,edge_ureter_03,0.25,2.5044111622389895,1.0044111622389895
579,entry_to_calyx_lower_04,24,-5.61414118626999,2.8157026044089433,-40.000256544211915,-5.668443508615555,2.693318519663129,-37.731006040810996,edge_ureter_03,0.375,2.5185930466522137,1.0185930466522137
580,entry_to_calyx_lower_04,25,-5.668443508615555,2.693318519663129,-37.731006040810996,-5.72274583096112,2.570934434917315,-35.46175553741008,edge_ureter_03,0.5,2.532774931065439,1.0327749310654388
581,entry_to_calyx_lower_04,26,-5.72274583096112,2.570934434917315,-35.46175553741008,-5.777048153306685,2.4485503501715007,-33.192505034009166,edge_ureter_03,0.625,2.546956815478663,1.046956815478663
582,entry_to_calyx_lower_04,27,-5.777048153306685,2.4485503501715007,-33.192505034009166,-5.8313504756522505,2.326166265425687,-30.923254530608247,edge_ureter_03,0.75,2.561138699891888,1.0611386998918881
583,entry_to_calyx_lower_04,28,-5.8313504756522505,2.326166265425687,-30.923254530608247,-5.649946198248089,1.9283094080948886,-26.384753523806413,edge_ureter_03,0.875,2.575320584305113,1.0753205843051128
584,entry_to_calyx_lower_04,29,-5.649946198248089,1.9283094080948886,-26.384753523806413,-5.414239598498362,1.6528366355099045,-24.115503020405498,edge_ureter_04,0.125,2.6826998096923504,1.1826998096923504
585,entry_to_calyx_lower_04,30,-5.414239598498362,1.6528366355099045,-24.115503020405498,-5.178532998748635,1.3773638629249205,-21.84625251700458,edge_ureter_04,0.25,2.7758971506663634,1.2758971506663634
586,entry_to_calyx_lower_04,31,-5.178532998748635,1.3773638629249205,-21.84625251700458,-4.942826398998908,1.1018910903399364,-19.577002013603664,edge_ureter_04,0.375,2.869094491640376,1.369094491640376
587,entry_to_calyx_lower_04,32,-4.942826398998908,1.1018910903399364,-19.577002013603664,-4.707119799249181,0.8264183177549522,-17.30775151020275,edge_ureter_04,0.5,2.9622918326143894,1.4622918326143894
588,entry_to_calyx_lower_04,33,-4.707119799249181,0.8264183177549522,-17.30775151020275,-4.4714131994994535,0.5509455451699682,-15.038501006801832,edge_ureter_04,0.625,3.0554891735884024,1.5554891735884024
589,entry_to_calyx_lower_04,34,-4.4714131994994535,0.5509455451699682,-15.038501006801832,-4.235706599749727,0.2754727725849841,-12.769250503400915,edge_ureter_04,0.75,3.1486865145624154,1.6486865145624154
590,entry_to_calyx_lower_04,35,-4.235706599749727,0.2754727725849841,-12.769250503400915,-3.5,0.0,-9.1875,edge_ureter_04,0.875,3.241883855536428,1.741883855536428
591,entry_to_calyx_lower_04,36,-3.5,0.0,-9.1875,-3.0,0.0,-7.875,edge_upj_pelvis,0.125,3.4681960469466357,1.9681960469466357
592,entry_to_calyx_lower_04,37,-3.0,0.0,-7.875,-2.5,0.0,-6.5625,edge_upj_pelvis,0.25,3.601310897382831,2.101310897382831
593,entry_to_calyx_lower_04,38,-2.5,0.0,-6.5625,-2.0,0.0,-5.25,edge_upj_pelvis,0.375,3.734425747819026,2.234425747819026
594,entry_to_calyx_lower_04,39,-2.0,0.0,-5.25,-1.5,0.0,-3.9375,edge_upj_pelvis,0.5,3.8675405982552205,2.3675405982552205
595,entry_to_calyx_lower_04,40,-1.5,0.0,-3.9375,-1.0,0.0,-2.625,edge_upj_pelvis,0.625,4.000655448691416,2.5006554486914156
596,entry_to_calyx_lower_04,41,-1.0,0.0,-2.625,-0.5,0.0,-1.3125,edge_upj_pelvis,0.75,4.133770299127611,2.633770299127611
597,entry_to_calyx_lower_04,42,-0.5,0.0,-1.3125,0.725,0.24757252640053568,-1.3180890081278946,edge_upj_pelvis,0.875,4.266885149563806,2.766885149563806
598,entry_to_calyx_lower_04,43,0.725,0.24757252640053568,-1.3180890081278946,1.45,0.49514505280107135,-2.6361780162557893,edge_pelvis_major_lower,0.125,3.8923676579069992,2.3923676579069992
599,entry_to_calyx_lower_04,44,1.45,0.49514505280107135,-2.6361780162557893,2.175,0.742717579201607,-3.954267024383684,edge_pelvis_major_lower,0.25,3.8032334024350045,2.3032334024350045
600,entry_to_calyx_lower_04,45,2.175,0.742717579201607,-3.954267024383684,2.9,0.9902901056021427,-5.272356032511579,edge_pelvis_major_lower,0.375,3.7140991469630107,2.2140991469630107
601,entry_to_calyx_lower_04,46,2.9,0.9902901056021427,-5.272356032511579,3.625,1.2378626320026784,-6.590445040639473,edge_pelvis_major_lower,0.5,3.6249648914910164,2.1249648914910164
602,entry_to_calyx_lower_04,47,3.625,1.2378626320026784,-6.590445040639473,4.35,1.485435158403214,-7.908534048767368,edge_pelvis_major_lower,0.625,3.5358306360190217,2.0358306360190217
603,entry_to_calyx_lower_04,48,4.35,1.485435158403214,-7.908534048767368,5.075,1.7330076848037497,-9.226623056895262,edge_pelvis_major_lower,0.75,3.446696380547028,1.9466963805470279
604,entry_to_calyx_lower_04,49,5.075,1.7330076848037497,-9.226623056895262,6.370845256607561,2.012365739835163,-11.708518184129453,edge_pelvis_major_lower,0.875,3.3575621250750336,1.8575621250750336
605,entry_to_calyx_lower_04,50,6.370845256607561,2.012365739835163,-11.708518184129453,6.941690513215122,2.04415126846604,-12.872324303235752,edge_lower_access_01,0.125,3.073698609770176,1.573698609770176
606,entry_to_calyx_lower_04,51,6.941690513215122,2.04415126846604,-12.872324303235752,7.512535769822684,2.075936797096918,-14.036130422342048,edge_lower_access_01,0.25,3.041323082461819,1.541323082461819
607,entry_to_calyx_lower_04,52,7.512535769822684,2.075936797096918,-14.036130422342048,8.083381026430246,2.107722325727795,-15.199936541448345,edge_lower_access_01,0.375,3.0089475551534623,1.5089475551534623
608,entry_to_calyx_lower_04,53,8.083381026430246,2.107722325727795,-15.199936541448345,8.654226283037808,2.1395078543586723,-16.363742660554642,edge_lower_access_01,0.5,2.9765720278451058,1.4765720278451058
609,entry_to_calyx_lower_04,54,8.654226283037808,2.1395078543586723,-16.363742660554642,9.225071539645368,2.1712933829895498,-17.52754877966094,edge_lower_access_01,0.625,2.9441965005367488,1.4441965005367488
610,entry_to_calyx_lower_04,55,9.225071539645368,2.1712933829895498,-17.52754877966094,9.795916796252929,2.2030789116204272,-18.691354898767237,edge_lower_access_01,0.75,2.911820973228392,1.4118209732283922
611,entry_to_calyx_lower_04,56,9.795916796252929,2.2030789116204272,-18.691354898767237,10.935470110680818,2.2536574791452866,-21.094467361480557,edge_lower_access_01,0.875,2.879445445920035,1.3794454459200352
612,entry_to_calyx_lower_04,57,10.935470110680818,2.2536574791452866,-21.094467361480557,11.504178168501145,2.272450518039268,-22.333773705087584,edge_lower_access_02,0.125,2.8146943913033216,1.3146943913033216
613,entry_to_calyx_lower_04,58,11.504178168501145,2.272450518039268,-22.333773705087584,12.072886226321472,2.2912435569332494,-23.573080048694607,edge_lower_access_02,0.25,2.7823188639949654,1.2823188639949654
614,entry_to_calyx_lower_04,59,12.072886226321472,2.2912435569332494,-23.573080048694607,12.641594284141798,2.3100365958272313,-24.812386392301633,edge_lower_access_02,0.375,2.7499433366866084,1.2499433366866084
615,entry_to_calyx_lower_04,60,12.641594284141798,2.3100365958272313,-24.812386392301633,13.210302341962123,2.3288296347212127,-26.051692735908656,edge_lower_access_02,0.5,2.717567809378252,1.2175678093782518
616,entry_to_calyx_lower_04,61,13.210302341962123,2.3288296347212127,-26.051692735908656,13.77901039978245,2.347622673615194,-27.29099907951568,edge_lower_access_02,0.625,2.6851922820698952,1.1851922820698952
617,entry_to_calyx_lower_04,62,13.77901039978245,2.347622673615194,-27.29099907951568,14.34771845760278,2.3664157125091756,-28.530305423122705,edge_lower_access_02,0.75,2.652816754761538,1.1528167547615382
618,entry_to_calyx_lower_04,63,14.34771845760278,2.3664157125091756,-28.530305423122705,15.482997374456197,2.391009300560243,-31.08441833483748,edge_lower_access_02,0.875,2.620441227453182,1.120441227453182
619,entry_to_calyx_lower_04,64,15.482997374456197,2.391009300560243,-31.08441833483748,16.04956823348929,2.396809849717329,-32.399224902945235,edge_lower_access_03,0.125,2.5556901728364685,1.0556901728364685
620,entry_to_calyx_lower_04,65,16.04956823348929,2.396809849717329,-32.399224902945235,16.61613909252238,2.4026103988744145,-33.714031471052984,edge_lower_access_03,0.25,2.523314645528112,1.023314645528112
621,entry_to_calyx_lower_04,66,16.61613909252238,2.4026103988744145,-33.714031471052984,17.182709951555474,2.4084109480315004,-35.02883803916073,edge_lower_access_03,0.375,2.490939118219755,0.9909391182197549
622,entry_to_calyx_lower_04,67,17.182709951555474,2.4084109480315004,-35.02883803916073,17.749280810588562,2.414211497188586,-36.34364460726849,edge_lower_access_03,0.5,2.4585635909113983,0.9585635909113983
623,entry_to_calyx_lower_04,68,17.749280810588562,2.414211497188586,-36.34364460726849,18.315851669621658,2.420012046345672,-37.658451175376236,edge_lower_access_03,0.625,2.4261880636030417,0.9261880636030417
624,entry_to_calyx_lower_04,69,18.315851669621658,2.420012046345672,-37.658451175376236,18.882422528654747,2.4258125955027583,-38.97325774348399,edge_lower_access_03,0.75,2.3938125362946847,0.8938125362946847
625,entry_to_calyx_lower_04,70,18.882422528654747,2.4258125955027583,-38.97325774348399,20.013427047933696,2.424421204080034,-41.678371104200224,edge_lower_access_03,0.875,2.361437008986328,0.8614370089863281
626,entry_to_calyx_lower_04,71,20.013427047933696,2.424421204080034,-41.678371104200224,20.577860708179553,2.4172292635002237,-43.068677896808694,edge_lower_access_04,0.125,2.296685954369615,0.796685954369615
627,entry_to_calyx_lower_04,72,20.577860708179553,2.4172292635002237,-43.068677896808694,21.14229436842541,2.410037322920414,-44.45898468941718,edge_lower_access_04,0.25,2.264310427061258,0.764310427061258
628,entry_to_calyx_lower_04,73,21.14229436842541,2.410037322920414,-44.45898468941718,21.706728028671268,2.4028453823406037,-45.849291482025656,edge_lower_access_04,0.375,2.2319348997529014,0.7319348997529014
629,entry_to_calyx_lower_04,74,21.706728028671268,2.4028453823406037,-45.849291482025656,22.271161688917125,2.3956534417607935,-47.23959827463413,edge_lower_access_04,0.5,2.1995593724445444,0.6995593724445444
630,entry_to_calyx_lower_04,75,22.271161688917125,2.3956534417607935,-47.23959827463413,22.835595349162983,2.3884615011809838,-48.62990506724261,edge_lower_access_04,0.625,2.167183845136188,0.6671838451361878
631,entry_to_calyx_lower_04,76,22.835595349162983,2.3884615011809838,-48.62990506724261,23.40002900940884,2.381269560601174,-50.02021185985109,edge_lower_access_04,0.75,2.134808317827831,0.6348083178278312
632,entry_to_calyx_lower_04,77,23.40002900940884,2.381269560601174,-50.02021185985109,24.728767120228632,2.2324169277531447,-52.10196661472238,edge_lower_access_04,0.875,2.102432790519474,0.6024327905194742
633,entry_to_calyx_lower_04,78,24.728767120228632,2.2324169277531447,-52.10196661472238,25.49307157080257,2.0907562354849256,-52.79341457698518,edge_calyx_lower_04_proximal,0.125,1.881591918487451,0.381591918487451
634,entry_to_calyx_lower_04,79,25.49307157080257,2.0907562354849256,-52.79341457698518,26.2573760213765,1.9490955432167065,-53.48486253924799,edge_calyx_lower_04_proximal,0.25,1.8524538014820053,0.35245380148200534
635,entry_to_calyx_lower_04,80,26.2573760213765,1.9490955432167065,-53.48486253924799,27.02168047195044,1.8074348509484874,-54.1763105015108,edge_calyx_lower_04_proximal,0.375,1.8233156844765597,0.3233156844765597
636,entry_to_calyx_lower_04,81,27.02168047195044,1.8074348509484874,-54.1763105015108,27.78598492252437,1.6657741586802683,-54.8677584637736,edge_calyx_lower_04_proximal,0.5,1.794177567471114,0.294177567471114
637,entry_to_calyx_lower_04,82,27.78598492252437,1.6657741586802683,-54.8677584637736,28.55028937309831,1.5241134664120495,-55.55920642603641,edge_calyx_lower_04_proximal,0.625,1.7650394504656683,0.26503945046566835
638,entry_to_calyx_lower_04,83,28.55028937309831,1.5241134664120495,-55.55920642603641,29.314593823672244,1.3824527741438304,-56.25065438829921,edge_calyx_lower_04_proximal,0.75,1.7359013334602227,0.23590133346022268
639,entry_to_calyx_lower_04,84,29.314593823672244,1.3824527741438304,-56.25065438829921,30.466236960426073,1.0414170321514233,-57.67262938054708,edge_calyx_lower_04_proximal,0.875,1.706763216454777,0.20676321645477702
640,entry_to_calyx_lower_04,85,30.466236960426073,1.0414170321514233,-57.67262938054708,30.85357564660597,0.8420419824272355,-58.40315641053215,edge_calyx_lower_04_distal,0.125,1.690177207103145,0.1901772071031449
641,entry_to_calyx_lower_04,86,30.85357564660597,0.8420419824272355,-58.40315641053215,31.240914332785863,0.6426669327030474,-59.13368344051721,edge_calyx_lower_04_distal,0.25,1.7027293147569584,0.20272931475695843
642,entry_to_calyx_lower_04,87,31.240914332785863,0.6426669327030474,-59.13368344051721,31.62825301896576,0.4432918829788596,-59.86421047050227,edge_calyx_lower_04_distal,0.375,1.7152814224107718,0.21528142241077175
643,entry_to_calyx_lower_04,88,31.62825301896576,0.4432918829788596,-59.86421047050227,32.01559170514565,0.24391683325467167,-60.59473750048734,edge_calyx_lower_04_distal,0.5,1.7278335300645855,0.2278335300645855
644,entry_to_calyx_lower_04,89,32.01559170514565,0.24391683325467167,-60.59473750048734,32.402930391325555,0.044541783530483714,-61.3252645304724,edge_calyx_lower_04_distal,0.625,1.7403856377183988,0.24038563771839883
645,entry_to_calyx_lower_04,90,32.402930391325555,0.044541783530483714,-61.3252645304724,32.79026907750545,-0.15483326619370422,-62.05579156045747,edge_calyx_lower_04_distal,0.75,1.7529377453722124,0.25293774537221236
646,entry_to_calyx_lower_04,91,32.79026907750545,-0.15483326619370422,-62.05579156045747,33.177607763685344,-0.35420831591789215,-62.786318590442534,edge_calyx_lower_04_distal,0.875,1.765489853026026,0.2654898530260259
647,entry_to_calyx_lower_04,92,33.177607763685344,-0.35420831591789215,-62.786318590442534,33.56494644986524,-0.5535833656420801,-63.516845620427596,edge_calyx_lower_04_distal,1.0,1.7780419606798394,0.27804196067983944
